,cs_id_100,100,cs_id_200,200,cs_id_300,300,cs_id_358,358,cs_id_966,966,cluster_size
5408,,,,,ENSG00000166206_L1_300,43,ENSG00000166206_L1_358,42,ENSG00000166206_L1_966,13,3.0
5409,,,,,ENSG00000104059_L1_300,2,,,ENSG00000104059_L1_966,1,2.0
5410,,,,,ENSG00000270015_L1_300,41,ENSG00000270015_L1_358,34,ENSG00000270015_L1_966,20,3.0
5411,,,,,ENSG00000270055_L1_300,33,ENSG00000270055_L1_358,24,ENSG00000270055_L1_966,4,3.0
5412,,,,,ENSG00000198838_L1_300,51,ENSG00000198838_L1_358,33,ENSG00000198838_L1_966,13,3.0
5413,,,,,ENSG00000215252_L1_300,1,,,,,1.0
5414,,,,,ENSG00000166073_L1_300,17,ENSG00000166073_L1_358,15,ENSG00000166073_L1_966,15,3.0
5415,,,,,ENSG00000259330_L1_300,4,ENSG00000259330_L1_358,4,ENSG00000259330_L1_966,3,3.0
5416,,,,,ENSG00000140323_L1_300,9,ENSG00000140323_L1_358,11,,,2.0
5417,,,,,ENSG00000180979_L1_300,48,ENSG00000180979_L1_358,44,,,2.0
5418,,,,,ENSG00000128881_L1_300,63,ENSG00000128881_L1_358,59,ENSG00000128881_L1_966,64,3.0
5419,,,,,ENSG00000137822_L1_300,13,,,ENSG00000137822_L1_966,13,2.0
5420,,,,,ENSG00000273972_L1_300,51,ENSG00000273972_L1_358,50,ENSG00000273972_L1_966,51,3.0
5421,,,,,ENSG00000092439_L1_300,29,ENSG00000092439_L1_358,28,ENSG00000092439_L1_966,25,3.0
5422,,,,,ENSG00000128989_L1_300,61,ENSG00000128989_L1_358,58,ENSG00000128989_L1_966,143,3.0
5423,,,,,ENSG00000137766_L1_300,16,ENSG00000137766_L1_358,14,ENSG00000137766_L1_966,4,3.0
5424,,,,,ENSG00000225973_L1_300,12,,,,,1.0
5425,,,,,ENSG00000069943_L1_300,20,ENSG00000069943_L1_358,23,,,2.0
5426,,,,,ENSG00000140262_L1_300,63,ENSG00000140262_L1_358,61,ENSG00000140262_L1_966,45,3.0
5427,,,,,ENSG00000259238_L1_300,68,ENSG00000259238_L1_358,62,ENSG00000259238_L1_966,60,3.0
5428,,,,,ENSG00000129003_L1_300,71,ENSG00000129003_L1_358,69,ENSG00000129003_L1_966,61,3.0
5429,,,,,ENSG00000166797_L1_300,37,ENSG00000166797_L1_358,32,ENSG00000166797_L1_966,31,3.0
5430,,,,,ENSG00000090487_L1_300,59,ENSG00000090487_L1_358,38,ENSG00000090487_L1_966,63,3.0
5431,,,,,ENSG00000174485_L1_300,84,,,,,1.0
5432,,,,,ENSG00000174446_L1_300,34,ENSG00000174446_L1_358,29,ENSG00000174446_L1_966,20,3.0
5433,,,,,ENSG00000260657_L1_300,19,ENSG00000260657_L1_358,18,ENSG00000260657_L1_966,12,3.0
5434,,,,,ENSG00000137831_L1_300,2,ENSG00000137831_L1_358,2,ENSG00000137831_L1_966,2,3.0
5435,,,,,ENSG00000067221_L1_300,23,ENSG00000067221_L1_358,14,ENSG00000067221_L1_966,21,3.0
5436,,,,,ENSG00000138621_L1_300,45,ENSG00000138621_L1_358,42,ENSG00000138621_L1_966,28,3.0
5437,,,,,ENSG00000177699_L1_300,23,,,ENSG00000177699_L1_966,23,2.0
5438,,,,,,,ENSG00000177699_L1_358,37,,,1.0
5439,,,,,ENSG00000277782_L1_300,35,ENSG00000277782_L1_358,34,ENSG00000277782_L1_966,29,3.0
5440,,,,,ENSG00000197978_L1_300,4,ENSG00000197978_L1_358,4,ENSG00000197978_L1_966,3,3.0
5441,,,,,ENSG00000103723_L1_300,29,ENSG00000103723_L1_358,28,ENSG00000103723_L1_966,28,3.0
5442,,,,,ENSG00000156218_L1_300,7,ENSG00000156218_L1_358,7,ENSG00000156218_L1_966,7,3.0
5443,,,,,ENSG00000170776_L1_300,2,ENSG00000170776_L1_358,2,,,2.0
5444,,,,,ENSG00000260477_L1_300,9,ENSG00000260477_L1_358,8,,,2.0
5445,,,,,ENSG00000185033_L1_300,8,ENSG00000185033_L1_358,13,ENSG00000185033_L1_966,5,3.0
5446,,,,,ENSG00000196391_L1_300,10,ENSG00000196391_L1_358,12,ENSG00000196391_L1_966,60,3.0
5447,,,,,ENSG00000140575_L1_300,3,ENSG00000140575_L1_358,3,ENSG00000140575_L1_966,1,3.0
5448,,,,,ENSG00000182511_L1_300,10,ENSG00000182511_L1_358,11,ENSG00000182511_L1_966,7,3.0
5449,,,,,ENSG00000214432_L1_300,13,ENSG00000214432_L1_358,11,ENSG00000214432_L1_966,10,3.0
5450,,,,,ENSG00000185442_L1_300,7,ENSG00000185442_L1_358,9,ENSG00000185442_L1_966,5,3.0
5451,,,,,ENSG00000259702_L1_300,29,ENSG00000259702_L1_358,28,ENSG00000259702_L1_966,15,3.0
5452,,,,,ENSG00000103852_L1_300,62,ENSG00000103852_L1_358,36,ENSG00000103852_L1_966,23,3.0
5453,,,,,ENSG00000068305_L1_300,6,ENSG00000068305_L1_358,6,ENSG00000068305_L1_966,5,3.0
5454,,,,,,,ENSG00000131873_L1_358,1,ENSG00000131873_L1_966,1,2.0
5455,,,,,,,ENSG00000285077_L1_358,1,ENSG00000285077_L1_966,1,2.0
5456,,,,,,,ENSG00000259772_L1_358,5,ENSG00000259772_L1_966,3,2.0
5457,,,,,,,ENSG00000128463_L1_358,3,,,1.0
5458,,,,,,,ENSG00000021776_L1_358,42,ENSG00000021776_L1_966,42,2.0
5459,,,,,,,ENSG00000175779_L1_358,23,,,1.0
5460,,,,,,,ENSG00000171262_L1_358,21,,,1.0
5461,,,,,,,ENSG00000140319_L1_358,14,ENSG00000140319_L1_966,7,2.0
5462,,,,,,,ENSG00000275636_L1_358,30,ENSG00000275636_L1_966,29,2.0
5463,,,,,,,ENSG00000166946_L1_358,92,ENSG00000166946_L1_966,58,2.0
5464,,,,,,,ENSG00000140259_L1_358,230,,,1.0
5465,,,,,,,ENSG00000103995_L1_358,36,ENSG00000103995_L1_966,32,2.0
5466,,,,,,,ENSG00000166262_L1_358,12,ENSG00000166262_L1_966,11,2.0
5467,,,,,,,ENSG00000285410_L1_358,66,ENSG00000285410_L1_966,61,2.0
5468,,,,,,,ENSG00000069966_L1_358,30,ENSG00000069966_L1_966,18,2.0
5469,,,,,,,ENSG00000261265_L1_358,1,,,1.0
5470,,,,,,,ENSG00000140299_L1_358,4,,,1.0
5471,,,,,,,ENSG00000140297_L1_358,100,ENSG00000140297_L1_966,99,2.0
5472,,,,,,,ENSG00000157734_L1_358,42,ENSG00000157734_L1_966,28,2.0
5473,,,,,,,ENSG00000138604_L1_358,12,ENSG00000138604_L1_966,19,2.0
5474,,,,,,,ENSG00000140368_L1_358,5,ENSG00000140368_L1_966,5,2.0
5475,,,,,,,ENSG00000140403_L1_358,3,ENSG00000140403_L1_966,3,2.0
5476,,,,,,,ENSG00000166503_L1_358,36,ENSG00000166503_L1_966,31,2.0
5477,,,,,,,,,ENSG00000170776_L1_966,3,1.0
5478,,,,,,,ENSG00000183655_L1_358,15,ENSG00000183655_L1_966,6,2.0
5479,,,,,,,ENSG00000140577_L1_358,119,,,1.0
5480,,,,,,,ENSG00000258725_L1_358,10,,,1.0
5481,,,,,,,ENSG00000258676_L1_358,11,ENSG00000258676_L1_966,10,2.0
5482,,,,,,,ENSG00000183060_L1_358,15,ENSG00000183060_L1_966,6,2.0
5483,,,,,,,,,ENSG00000259363_L1_966,12,1.0
5484,,,,,,,,,ENSG00000154227_L1_966,4,1.0
5485,,,,,,,,,ENSG00000259540_L1_966,1,1.0
5486,,,,,,,,,ENSG00000154237_L1_966,3,1.0
5487,,,,,,,,,ENSG00000140479_L1_966,2,1.0
5488,,,,,,,,,ENSG00000182636_L1_966,12,1.0
5489,,,,,,,,,ENSG00000259905_L1_966,15,1.0
5490,,,,,,,,,ENSG00000128731_L1_966,25,1.0
5491,,,,,,,,,ENSG00000185115_L1_966,1,1.0
5492,,,,,,,,,ENSG00000187951_L1_966,18,1.0
5493,,,,,,,,,ENSG00000198690_L1_966,39,1.0
5494,,,,,,,,,ENSG00000166912_L1_966,1,1.0
5495,,,,,,,,,ENSG00000169926_L1_966,2,1.0
5496,,,,,,,,,ENSG00000169918_L1_966,5,1.0
5497,,,,,,,,,ENSG00000232653_L1_966,3,1.0
5498,,,,,,,,,ENSG00000248905_L1_966,28,1.0
5499,,,,,,,,,ENSG00000184984_L1_966,55,1.0
5500,,,,,,,,,ENSG00000259287_L1_966,16,1.0
5501,,,,,,,,,ENSG00000259408_L1_966,17,1.0
5502,,,,,,,,,ENSG00000128463_L1_966,88,1.0
5503,,,,,,,,,ENSG00000140199_L1_966,93,1.0
5504,,,,,,,,,ENSG00000215252_L1_966,1,1.0
5505,,,,,,,,,ENSG00000134138_L1_966,6,1.0
5506,,,,,,,,,ENSG00000171262_L1_966,6,1.0
5507,,,,,,,,,ENSG00000259326_L1_966,7,1.0
5508,,,,,,,,,ENSG00000175779_L1_966,3,1.0
5509,,,,,,,,,ENSG00000259598_L1_966,3,1.0
5510,,,,,,,,,ENSG00000140323_L1_966,1,1.0
5511,,,,,,,,,ENSG00000259536_L1_966,61,1.0
5512,,,,,,,,,ENSG00000137812_L1_966,66,1.0
5513,,,,,,,,,ENSG00000104140_L1_966,46,1.0
5514,,,,,,,,,ENSG00000187446_L1_966,2,1.0
5515,,,,,,,,,ENSG00000137804_L1_966,96,1.0
5516,,,,,,,,,ENSG00000250379_L1_966,61,1.0
5517,,,,,,,,,ENSG00000174171_L1_966,3,1.0
5518,,,,,,,,,ENSG00000278493_L1_966,40,1.0
5519,,,,,,,,,ENSG00000103978_L1_966,1,1.0
5520,,,,,,,,,ENSG00000180979_L1_966,26,1.0
5521,,,,,,,,,ENSG00000168806_L1_966,6,1.0
5522,,,,,,,,,ENSG00000275601_L1_966,309,1.0
5523,,,,,,,,,ENSG00000242866_L1_966,126,1.0
5524,,,,,,,,,ENSG00000140265_L1_966,86,1.0
5525,,,,,,,,,ENSG00000140263_L1_966,3,1.0
5526,,,,,,,,,ENSG00000137860_L1_966,8,1.0
5527,,,,,,,,,ENSG00000259488_L1_966,70,1.0
5528,,,,,,,,,ENSG00000140284_L1_966,48,1.0
5529,,,,,,,,,ENSG00000081014_L1_966,81,1.0
5530,,,,,,,,,ENSG00000259668_L1_966,156,1.0
5531,,,,,,,,,ENSG00000137875_L1_966,8,1.0
5532,,,,,,,,,ENSG00000069956_L1_966,22,1.0
5533,,,,,,,,,ENSG00000047346_L1_966,164,1.0
5534,,,,,,,,,ENSG00000128833_L1_966,309,1.0
5535,,,,,,,,,ENSG00000137876_L1_966,40,1.0
5536,,,,,,,,,ENSG00000225973_L1_966,25,1.0
5537,,,,,,,,,ENSG00000069943_L1_966,1,1.0
5538,,,,,,,,,ENSG00000276533_L1_966,2,1.0
5539,,,,,,,,,ENSG00000181827_L1_966,125,1.0
5540,,,,,,,,,ENSG00000245975_L1_966,78,1.0
5541,,,,,,,,,ENSG00000182718_L1_966,35,1.0
5542,,,,,,,,,ENSG00000171914_L1_966,14,1.0
5543,,,,,,,,,ENSG00000185088_L1_966,27,1.0
5544,,,,,,,,,ENSG00000035664_L1_966,4,1.0
5545,,,,,,,,,ENSG00000140451_L1_966,3,1.0
5546,,,,,,,,,ENSG00000274383_L1_966,24,1.0
5547,,,,,,,,,ENSG00000074621_L1_966,184,1.0
5548,,,,,,,,,ENSG00000075131_L1_966,42,1.0
5549,,,,,,,,,ENSG00000169032_L1_966,208,1.0
5550,,,,,,,,,ENSG00000103599_L1_966,113,1.0
5551,,,,,,,,,ENSG00000137764_L1_966,33,1.0
5552,,,,,,,,,ENSG00000129028_L1_966,4,1.0
5553,,,,,,,,,ENSG00000137821_L1_966,4,1.0
5554,,,,,,,,,ENSG00000213614_L1_966,227,1.0
5555,,,,,,,,,ENSG00000066933_L1_966,110,1.0
5556,,,,,,,,,ENSG00000274937_L1_966,17,1.0
5557,,,,,,,,,ENSG00000261821_L1_966,51,1.0
5558,,,,,,,,,ENSG00000103653_L1_966,9,1.0
5559,,,,,,,,,ENSG00000178718_L1_966,97,1.0
5560,,,,,,,,,ENSG00000167173_L1_966,56,1.0
5561,,,,,,,,,ENSG00000140400_L1_966,69,1.0
5562,,,,,,,,,ENSG00000140398_L1_966,45,1.0
5563,,,,,,,,,ENSG00000246877_L1_966,77,1.0
5564,,,,,,,,,ENSG00000159556_L1_966,268,1.0
5565,,,,,,,,,ENSG00000259422_L1_966,82,1.0
5566,,,,,,,,,ENSG00000140386_L1_966,30,1.0
5567,,,,,,,,,ENSG00000269951_L1_966,34,1.0
5568,,,,,,,,,ENSG00000259362_L1_966,5,1.0
5569,,,,,,,,,ENSG00000167202_L1_966,40,1.0
5570,,,,,,,,,ENSG00000041357_L1_966,2,1.0
5571,,,,,,,,,ENSG00000169330_L1_966,10,1.0
5572,,,,,,,,,ENSG00000259548_L1_966,12,1.0
5573,,,,,,,,,ENSG00000140379_L1_966,1,1.0
5574,,,,,,,,,ENSG00000278600_L1_966,49,1.0
5575,,,,,,,,,ENSG00000186628_L1_966,27,1.0
5576,,,,,,,,,ENSG00000156232_L1_966,8,1.0
5577,,,,,,,,,ENSG00000064726_L1_966,5,1.0
5578,,,,,,,,,ENSG00000136404_L1_966,50,1.0
5579,,,,,,,,,ENSG00000259986_L1_966,63,1.0
5580,,,,,,,,,ENSG00000169609_L1_966,4,1.0
5581,,,,,,,,,ENSG00000169612_L1_966,7,1.0
5582,,,,,,,,,ENSG00000073417_L1_966,10,1.0
5583,,,,,,,,,ENSG00000140545_L1_966,9,1.0
5584,,,,,,,,,ENSG00000140521_L1_966,10,1.0
5585,,,,,,,,,ENSG00000261478_L1_966,7,1.0
5586,,,,,,,,,ENSG00000140534_L1_966,97,1.0
5587,,,,,,,,,ENSG00000166813_L1_966,41,1.0
5588,,,,,,,,,ENSG00000166821_L1_966,17,1.0
5589,,,,,,,,,ENSG00000166823_L1_966,16,1.0
5590,,,,,,,,,ENSG00000182768_L1_966,19,1.0
5591,,,,,,,,,ENSG00000185043_L1_966,40,1.0
5592,,,,,,,,,ENSG00000140577_L1_966,60,1.0
5593,,,,,,,,,ENSG00000166965_L1_966,18,1.0
5594,,,,,,,,,ENSG00000185518_L1_966,39,1.0
5595,,,,,,,,,ENSG00000260337_L1_966,9,1.0
5596,,,,,,,,,ENSG00000185551_L1_966,11,1.0
5597,,,,,,,,,ENSG00000247809_L1_966,3,1.0
5598,,,,,,,,,ENSG00000273771_L1_966,20,1.0
5599,,,,,,,,,ENSG00000275443_L1_966,13,1.0
5600,,,,,,,,,ENSG00000251209_L1_966,3,1.0
5601,,,,,,,,,ENSG00000278090_L1_966,6,1.0
5602,,,,,,,,,ENSG00000182253_L1_966,3,1.0
5603,,,ENSG00000175643_L1_200,6,ENSG00000175643_L1_300,13,,,,,2.0
5604,ENSG00000175643_L1_100,58,,,,,ENSG00000175643_L1_358,55,,,2.0
5605,ENSG00000188897_L1_100,1,ENSG00000188897_L1_200,1,ENSG00000188897_L1_300,1,ENSG00000188897_L1_358,1,ENSG00000188897_L1_966,2,5.0
5606,ENSG00000183793_L1_100,7,ENSG00000183793_L1_200,1,ENSG00000183793_L1_300,1,ENSG00000183793_L1_358,1,ENSG00000183793_L1_966,1,5.0
5607,ENSG00000085721_L1_100,6,ENSG00000085721_L1_200,5,ENSG00000085721_L1_300,5,ENSG00000085721_L1_358,4,ENSG00000085721_L1_966,5,5.0
5608,ENSG00000131634_L1_100,38,ENSG00000131634_L1_200,5,ENSG00000131634_L1_300,1,ENSG00000131634_L1_358,1,ENSG00000131634_L1_966,1,5.0
5609,ENSG00000263065_L1_100,10,ENSG00000263065_L1_200,6,ENSG00000263065_L1_300,3,ENSG00000263065_L1_358,2,ENSG00000263065_L1_966,2,5.0
5610,ENSG00000263335_L1_100,2,ENSG00000263335_L1_200,2,ENSG00000263335_L1_300,2,ENSG00000263335_L1_358,2,ENSG00000263335_L1_966,2,5.0
5611,ENSG00000103226_L1_100,9,ENSG00000103226_L1_200,2,ENSG00000103226_L1_300,9,ENSG00000103226_L1_358,7,ENSG00000103226_L1_966,10,5.0
5612,ENSG00000063854_L1_100,19,ENSG00000063854_L1_200,4,ENSG00000063854_L1_300,4,ENSG00000063854_L1_358,4,ENSG00000063854_L1_966,9,5.0
5613,ENSG00000180185_L1_100,127,ENSG00000180185_L1_200,129,ENSG00000180185_L1_300,113,ENSG00000180185_L1_358,117,ENSG00000180185_L1_966,112,5.0
5614,ENSG00000103550_L1_100,100,ENSG00000103550_L1_200,114,ENSG00000103550_L1_300,97,ENSG00000103550_L1_358,108,ENSG00000103550_L1_966,31,5.0
5615,ENSG00000127561_L1_100,31,ENSG00000127561_L1_200,30,ENSG00000127561_L1_300,26,ENSG00000127561_L1_358,26,ENSG00000127561_L1_966,25,5.0
5616,ENSG00000260973_L1_100,1,ENSG00000260973_L1_200,4,ENSG00000260973_L1_300,5,ENSG00000260973_L1_358,1,ENSG00000260973_L1_966,5,5.0
5617,ENSG00000166847_L1_100,1,ENSG00000166847_L1_200,2,ENSG00000166847_L1_300,1,ENSG00000166847_L1_358,2,ENSG00000166847_L1_966,8,5.0
5618,ENSG00000261613_L1_100,60,,,,,,,,,1.0
5619,ENSG00000276791_L1_100,13,ENSG00000276791_L1_200,12,ENSG00000276791_L1_300,9,ENSG00000276791_L1_358,10,ENSG00000276791_L1_966,8,5.0
5620,ENSG00000059122_L1_100,4,ENSG00000059122_L1_200,2,ENSG00000059122_L1_300,1,ENSG00000059122_L1_358,1,ENSG00000059122_L1_966,1,5.0
5621,ENSG00000006194_L1_100,37,ENSG00000006194_L1_200,39,ENSG00000006194_L1_300,40,ENSG00000006194_L1_358,37,ENSG00000006194_L1_966,23,5.0
5622,ENSG00000161981_L1_100,7,ENSG00000161981_L1_200,4,ENSG00000161981_L1_300,3,ENSG00000161981_L1_358,3,ENSG00000161981_L1_966,1,5.0
5623,ENSG00000086504_L1_100,33,ENSG00000086504_L1_200,12,ENSG00000086504_L1_300,2,ENSG00000086504_L1_358,2,ENSG00000086504_L1_966,2,5.0
5624,ENSG00000129925_L1_100,12,ENSG00000129925_L1_200,1,ENSG00000129925_L1_300,12,ENSG00000129925_L1_358,11,ENSG00000129925_L1_966,12,5.0
5625,ENSG00000153406_L1_100,90,ENSG00000153406_L1_200,107,ENSG00000153406_L1_300,41,ENSG00000153406_L1_358,36,ENSG00000153406_L1_966,47,5.0
5626,ENSG00000242612_L1_100,1,,,,,,,,,1.0
5627,ENSG00000260135_L1_100,22,,,,,,,,,1.0
5628,ENSG00000125124_L1_100,19,ENSG00000125124_L1_200,10,ENSG00000125124_L1_300,10,ENSG00000125124_L1_358,10,ENSG00000125124_L1_966,1,5.0
5629,ENSG00000260145_L1_100,7,ENSG00000260145_L1_200,7,ENSG00000260145_L1_300,6,ENSG00000260145_L1_358,7,ENSG00000260145_L1_966,9,5.0
5630,ENSG00000103034_L1_100,4,,,,,,,,,1.0
5631,ENSG00000125166_L1_100,80,,,,,,,,,1.0
5632,ENSG00000246898_L1_100,3,ENSG00000246898_L1_200,13,ENSG00000246898_L1_300,5,ENSG00000246898_L1_358,4,ENSG00000246898_L1_966,1,5.0
5633,ENSG00000103056_L1_100,28,,,ENSG00000103056_L1_300,1,ENSG00000103056_L1_358,17,ENSG00000103056_L1_966,33,4.0
5634,ENSG00000132600_L1_100,39,,,ENSG00000132600_L1_300,15,,,,,2.0
5635,ENSG00000168411_L1_100,36,ENSG00000168411_L1_200,19,ENSG00000168411_L1_300,19,ENSG00000168411_L1_358,20,ENSG00000168411_L1_966,5,5.0
5636,ENSG00000135698_L1_100,1,ENSG00000135698_L1_200,1,ENSG00000135698_L1_300,1,ENSG00000135698_L1_358,1,ENSG00000135698_L1_966,1,5.0
5637,ENSG00000103168_L1_100,11,ENSG00000103168_L1_200,11,ENSG00000103168_L1_300,1,ENSG00000103168_L1_358,1,ENSG00000103168_L1_966,1,5.0
5638,ENSG00000260671_L1_100,3,ENSG00000260671_L1_200,2,ENSG00000260671_L1_300,2,ENSG00000260671_L1_358,1,ENSG00000260671_L1_966,1,5.0
5639,ENSG00000260630_L1_100,6,,,ENSG00000260630_L1_300,6,ENSG00000260630_L1_358,5,,,3.0
5640,ENSG00000176715_L1_100,49,ENSG00000176715_L1_200,19,ENSG00000176715_L1_300,23,ENSG00000176715_L1_358,23,ENSG00000176715_L1_966,25,5.0
5641,ENSG00000187741_L1_100,49,ENSG00000187741_L1_200,26,ENSG00000187741_L1_300,20,ENSG00000187741_L1_358,18,ENSG00000187741_L1_966,28,5.0
5642,ENSG00000260807_L1_100,1,,,,,,,ENSG00000260807_L1_966,23,2.0
5643,,,ENSG00000274038_L1_200,35,ENSG00000274038_L1_300,35,ENSG00000274038_L1_358,24,ENSG00000274038_L1_966,11,4.0
5644,,,ENSG00000262999_L1_200,2,ENSG00000262999_L1_300,2,ENSG00000262999_L1_358,2,ENSG00000262999_L1_966,3,4.0
5645,,,ENSG00000189067_L1_200,3,ENSG00000189067_L1_300,3,ENSG00000189067_L1_358,3,ENSG00000189067_L1_966,3,4.0
5646,,,ENSG00000103148_L1_200,4,ENSG00000103148_L1_300,2,ENSG00000103148_L1_358,3,,,3.0
5647,,,ENSG00000197599_L1_200,48,,,,,ENSG00000197599_L1_966,47,2.0
5648,,,ENSG00000179889_L1_200,1,,,ENSG00000179889_L1_358,1,ENSG00000179889_L1_966,1,3.0
5649,,,ENSG00000183426_L1_200,17,ENSG00000183426_L1_300,10,ENSG00000183426_L1_358,10,,,3.0
5650,,,ENSG00000270580_L1_200,24,ENSG00000270580_L1_300,12,ENSG00000270580_L1_358,9,ENSG00000270580_L1_966,9,4.0
5651,,,ENSG00000072864_L1_200,20,ENSG00000072864_L1_300,18,ENSG00000072864_L1_358,11,ENSG00000072864_L1_966,7,4.0
5652,,,ENSG00000167186_L1_200,20,ENSG00000167186_L1_300,18,ENSG00000167186_L1_358,18,,,3.0
5653,,,ENSG00000103540_L1_200,12,ENSG00000103540_L1_300,12,ENSG00000103540_L1_358,12,ENSG00000103540_L1_966,7,4.0
5654,,,ENSG00000167191_L1_200,42,,,ENSG00000167191_L1_358,57,ENSG00000167191_L1_966,12,3.0
5655,,,ENSG00000011638_L1_200,54,,,,,ENSG00000011638_L1_966,51,2.0
5656,,,ENSG00000167965_L1_200,1,ENSG00000167965_L1_300,1,ENSG00000167965_L1_358,1,ENSG00000167965_L1_966,1,4.0
5657,,,ENSG00000103356_L1_200,66,ENSG00000103356_L1_300,65,ENSG00000103356_L1_358,54,ENSG00000103356_L1_966,53,4.0
5658,,,ENSG00000168434_L1_200,29,ENSG00000168434_L1_300,23,ENSG00000168434_L1_358,23,ENSG00000168434_L1_966,20,4.0
5659,,,ENSG00000103365_L1_200,73,ENSG00000103365_L1_300,63,ENSG00000103365_L1_358,67,ENSG00000103365_L1_966,100,4.0
5660,,,ENSG00000158865_L1_200,33,ENSG00000158865_L1_300,33,ENSG00000158865_L1_358,32,ENSG00000158865_L1_966,25,4.0
5661,,,ENSG00000261613_L1_200,15,ENSG00000261613_L1_300,15,ENSG00000261613_L1_358,14,ENSG00000261613_L1_966,1,4.0
5662,,,ENSG00000260565_L1_200,1,,,,,,,1.0
5663,,,ENSG00000176953_L1_200,6,ENSG00000176953_L1_300,241,ENSG00000176953_L1_358,277,ENSG00000176953_L1_966,270,4.0
5664,,,ENSG00000263280_L1_200,3,ENSG00000263280_L1_300,4,ENSG00000263280_L1_358,4,ENSG00000263280_L1_966,3,4.0
5665,,,ENSG00000162076_L1_200,3,ENSG00000162076_L1_300,9,ENSG00000162076_L1_358,4,ENSG00000162076_L1_966,7,4.0
5666,,,ENSG00000184110_L1_200,112,,,ENSG00000184110_L1_358,105,ENSG00000184110_L1_966,24,3.0
5667,,,ENSG00000277999_L1_200,111,ENSG00000277999_L1_300,103,ENSG00000277999_L1_358,100,ENSG00000277999_L1_966,20,4.0
5668,,,ENSG00000149922_L1_200,1,ENSG00000149922_L1_300,1,ENSG00000149922_L1_358,1,ENSG00000149922_L1_966,1,4.0
5669,,,ENSG00000102882_L1_200,8,ENSG00000102882_L1_300,12,ENSG00000102882_L1_358,9,ENSG00000102882_L1_966,5,4.0
5670,,,ENSG00000132207_L1_200,13,ENSG00000132207_L1_300,19,ENSG00000132207_L1_358,12,ENSG00000132207_L1_966,9,4.0
5671,,,ENSG00000006327_L1_200,1,ENSG00000006327_L1_300,1,ENSG00000006327_L1_358,1,ENSG00000006327_L1_966,1,4.0
5672,,,ENSG00000103496_L1_200,85,ENSG00000103496_L1_300,71,ENSG00000103496_L1_358,36,ENSG00000103496_L1_966,52,4.0
5673,,,ENSG00000263072_L1_200,48,ENSG00000263072_L1_300,41,ENSG00000263072_L1_358,22,ENSG00000263072_L1_966,32,4.0
5674,,,ENSG00000156886_L1_200,4,ENSG00000156886_L1_300,4,ENSG00000156886_L1_358,4,ENSG00000156886_L1_966,4,4.0
5675,,,ENSG00000281005_L1_200,12,ENSG00000281005_L1_300,10,ENSG00000281005_L1_358,10,ENSG00000281005_L1_966,11,4.0
5676,,,ENSG00000231439_L1_200,6,ENSG00000231439_L1_300,4,ENSG00000231439_L1_358,3,ENSG00000231439_L1_966,2,4.0
5677,,,ENSG00000260803_L1_200,3,ENSG00000260803_L1_300,3,ENSG00000260803_L1_358,3,ENSG00000260803_L1_966,3,4.0
5678,,,ENSG00000122390_L1_200,28,ENSG00000122390_L1_300,15,ENSG00000122390_L1_358,14,ENSG00000122390_L1_966,14,4.0
5679,,,ENSG00000167984_L1_200,155,ENSG00000167984_L1_300,145,ENSG00000167984_L1_358,155,ENSG00000167984_L1_966,98,4.0
5680,,,ENSG00000262312_L1_200,129,,,ENSG00000262312_L1_358,120,,,2.0
5681,,,ENSG00000103351_L1_200,2,ENSG00000103351_L1_300,1,ENSG00000103351_L1_358,1,ENSG00000103351_L1_966,1,4.0
5682,,,ENSG00000242612_L1_200,11,ENSG00000242612_L1_300,12,ENSG00000242612_L1_358,11,ENSG00000242612_L1_966,9,4.0
5683,,,ENSG00000103423_L1_200,74,,,ENSG00000103423_L1_358,74,ENSG00000103423_L1_966,32,3.0
5684,,,ENSG00000089486_L1_200,34,ENSG00000089486_L1_300,24,ENSG00000089486_L1_358,27,ENSG00000089486_L1_966,9,4.0
5685,,,ENSG00000103174_L1_200,3,ENSG00000103174_L1_300,2,ENSG00000103174_L1_358,2,ENSG00000103174_L1_966,2,4.0
5686,,,ENSG00000260135_L1_200,10,ENSG00000260135_L1_300,10,ENSG00000260135_L1_358,10,ENSG00000260135_L1_966,9,4.0
5687,,,ENSG00000087263_L1_200,96,ENSG00000087263_L1_300,71,ENSG00000087263_L1_358,71,ENSG00000087263_L1_966,7,4.0
5688,,,ENSG00000169715_L1_200,3,,,,,,,1.0
5689,,,ENSG00000125170_L1_200,4,ENSG00000125170_L1_300,4,ENSG00000125170_L1_358,3,ENSG00000125170_L1_966,3,4.0
5690,,,ENSG00000070770_L1_200,45,ENSG00000070770_L1_300,43,ENSG00000070770_L1_358,39,ENSG00000070770_L1_966,23,4.0
5691,,,ENSG00000103021_L1_200,42,ENSG00000103021_L1_300,54,ENSG00000103021_L1_358,44,ENSG00000103021_L1_966,22,4.0
5692,,,ENSG00000125166_L1_200,24,ENSG00000125166_L1_300,20,ENSG00000125166_L1_358,22,ENSG00000125166_L1_966,11,4.0
5693,,,ENSG00000130731_L1_200,1,ENSG00000130731_L1_300,1,ENSG00000130731_L1_358,1,ENSG00000130731_L1_966,1,4.0
5694,,,ENSG00000217555_L1_200,93,ENSG00000217555_L1_300,145,ENSG00000217555_L1_358,140,ENSG00000217555_L1_966,3,4.0
